timestamp,message
1766577706681,"{""billed_duration"":11,""function_name"":""cr2a-api"",""cpu_system_time"":10,""agent_memory_max"":7,""fd_use"":15,""tx_bytes"":6302,""event_type"":""performance"",""total_network"":12072,""duration"":10,""used_memory_max"":147,""tmp_free"":4195139584,""agent_version"":""1.0.660.0"",""fd_max"":1024,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577705587,""LambdaInsights"":{""ShareTelemetry"":true}},""agent_memory_avg"":7,""total_memory"":3008,""cpu_total_time"":30,""tmp_used"":16793600,""tmp_max"":4211933184,""cpu_user_time"":20,""threads_max"":14,""rx_bytes"":5770,""memory_utilization"":4,""request_id"":""f9a57eb9-2f87-413d-8334-c7add602a11a"",""cold_start"":false,""billed_mb_ms"":33088}"
1766577707813,"{""used_memory_max"":147,""rx_bytes"":5769,""agent_memory_avg"":7,""memory_utilization"":4,""tmp_free"":4195139584,""billed_duration"":10,""billed_mb_ms"":30080,""total_network"":12071,""threads_max"":14,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577706681,""LambdaInsights"":{""ShareTelemetry"":true}},""cold_start"":false,""agent_version"":""1.0.660.0"",""cpu_user_time"":0,""cpu_total_time"":0,""fd_use"":15,""function_name"":""cr2a-api"",""tmp_max"":4211933184,""cpu_system_time"":0,""agent_memory_max"":7,""request_id"":""6167fa0b-b694-48d8-82f2-6158837896d8"",""event_type"":""performance"",""fd_max"":1024,""total_memory"":3008,""duration"":9,""tx_bytes"":6302,""tmp_used"":16793600}"
1766577708885,"{""rx_bytes"":6332,""cpu_total_time"":10,""threads_max"":14,""billed_mb_ms"":33088,""fd_max"":1024,""tmp_free"":4195139584,""cpu_system_time"":0,""function_name"":""cr2a-api"",""agent_memory_avg"":7,""billed_duration"":11,""cpu_user_time"":10,""total_memory"":3008,""used_memory_max"":147,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577707813,""LambdaInsights"":{""ShareTelemetry"":true}},""cold_start"":false,""request_id"":""7f6d5c0c-a667-4369-a5f5-e9d17dfe776d"",""memory_utilization"":4,""agent_version"":""1.0.660.0"",""event_type"":""performance"",""duration"":10,""tmp_used"":16793600,""fd_use"":15,""tmp_max"":4211933184,""total_network"":19436,""tx_bytes"":13104,""agent_memory_max"":7}"
1766577709998,"{""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577708885,""LambdaInsights"":{""ShareTelemetry"":true}},""duration"":11,""fd_use"":15,""billed_mb_ms"":36096,""event_type"":""performance"",""used_memory_max"":147,""agent_memory_avg"":7,""total_network"":12072,""total_memory"":3008,""cpu_total_time"":0,""fd_max"":1024,""tmp_max"":4211933184,""tmp_used"":16793600,""cold_start"":false,""request_id"":""3dd7926c-6286-4973-a51f-7d86dae77bf9"",""rx_bytes"":5770,""threads_max"":14,""function_name"":""cr2a-api"",""agent_version"":""1.0.660.0"",""memory_utilization"":4,""agent_memory_max"":7,""cpu_user_time"":0,""billed_duration"":12,""cpu_system_time"":0,""tx_bytes"":6302,""tmp_free"":4195139584}"
1766577711080,"{""duration"":10,""used_memory_max"":147,""total_network"":11940,""request_id"":""66843cc7-96ce-4474-a3c6-cb138e5fe1f5"",""tmp_max"":4211933184,""tmp_used"":16793600,""agent_version"":""1.0.660.0"",""rx_bytes"":5704,""billed_mb_ms"":33088,""cpu_user_time"":0,""tx_bytes"":6236,""threads_max"":14,""fd_max"":1024,""billed_duration"":11,""memory_utilization"":4,""cpu_system_time"":0,""agent_memory_max"":7,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577709998,""LambdaInsights"":{""ShareTelemetry"":true}},""cold_start"":false,""event_type"":""performance"",""agent_memory_avg"":7,""tmp_free"":4195139584,""total_memory"":3008,""fd_use"":15,""function_name"":""cr2a-api"",""cpu_total_time"":0}"
1766577712217,"{""agent_memory_avg"":7,""total_memory"":3008,""billed_mb_ms"":30080,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577711079,""LambdaInsights"":{""ShareTelemetry"":true}},""fd_use"":15,""fd_max"":1024,""billed_duration"":10,""cpu_system_time"":0,""tmp_max"":4211933184,""tmp_used"":16793600,""event_type"":""performance"",""cpu_total_time"":20,""agent_memory_max"":7,""tx_bytes"":6368,""request_id"":""8ba091a5-b784-4430-b472-c9ed3b5333d6"",""total_network"":12203,""cold_start"":false,""agent_version"":""1.0.660.0"",""threads_max"":14,""rx_bytes"":5835,""used_memory_max"":147,""tmp_free"":4195139584,""cpu_user_time"":20,""memory_utilization"":4,""duration"":9,""function_name"":""cr2a-api""}"
1766577713297,"{""cpu_total_time"":20,""total_memory"":3008,""threads_max"":14,""cold_start"":false,""agent_version"":""1.0.660.0"",""billed_duration"":11,""fd_max"":1024,""memory_utilization"":4,""agent_memory_avg"":7,""cpu_user_time"":10,""rx_bytes"":6266,""used_memory_max"":147,""total_network"":19369,""tmp_free"":4195139584,""function_name"":""cr2a-api"",""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577712217,""LambdaInsights"":{""ShareTelemetry"":true}},""fd_use"":15,""duration"":10,""tx_bytes"":13103,""event_type"":""performance"",""tmp_used"":16793600,""agent_memory_max"":7,""tmp_max"":4211933184,""cpu_system_time"":10,""request_id"":""cb31dd7a-d7ca-4e62-a9ee-353c7bd78ea4"",""billed_mb_ms"":33088}"
1766577714396,"{""duration"":10,""used_memory_max"":147,""tx_bytes"":6236,""tmp_used"":16793600,""fd_max"":1024,""cpu_system_time"":0,""memory_utilization"":4,""event_type"":""performance"",""billed_duration"":11,""cold_start"":false,""threads_max"":14,""billed_mb_ms"":33088,""function_name"":""cr2a-api"",""fd_use"":12,""agent_memory_avg"":7,""tmp_free"":4195139584,""tmp_max"":4211933184,""total_memory"":3008,""request_id"":""6666c0e9-2fde-4560-b619-4f9b75b9c792"",""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577713297,""LambdaInsights"":{""ShareTelemetry"":true}},""cpu_total_time"":0,""total_network"":12006,""rx_bytes"":5770,""agent_memory_max"":7,""cpu_user_time"":0,""agent_version"":""1.0.660.0""}"
1766577715481,"{""function_name"":""cr2a-api"",""event_type"":""performance"",""request_id"":""ee93f25b-d437-489e-bae3-a8ec1bb953b5"",""fd_use"":15,""duration"":10,""billed_duration"":11,""used_memory_max"":147,""billed_mb_ms"":33088,""memory_utilization"":4,""total_network"":12138,""tmp_used"":16793600,""agent_version"":""1.0.660.0"",""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577714396,""LambdaInsights"":{""ShareTelemetry"":true}},""tx_bytes"":6368,""rx_bytes"":5770,""cpu_total_time"":30,""agent_memory_avg"":7,""tmp_max"":4211933184,""agent_memory_max"":7,""fd_max"":1024,""cpu_user_time"":30,""threads_max"":14,""cpu_system_time"":0,""total_memory"":3008,""cold_start"":false,""tmp_free"":4195139584}"
1766577716561,"{""agent_version"":""1.0.660.0"",""total_memory"":3008,""tx_bytes"":6302,""tmp_free"":4195139584,""fd_max"":1024,""used_memory_max"":147,""rx_bytes"":5770,""tmp_used"":16793600,""cpu_total_time"":10,""request_id"":""78b066b5-7b18-400a-ac55-8114d1251914"",""cold_start"":false,""billed_mb_ms"":33088,""cpu_system_time"":10,""agent_memory_max"":7,""function_name"":""cr2a-api"",""event_type"":""performance"",""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577715481,""LambdaInsights"":{""ShareTelemetry"":true}},""cpu_user_time"":0,""duration"":10,""threads_max"":14,""billed_duration"":11,""agent_memory_avg"":7,""memory_utilization"":4,""total_network"":12072,""tmp_max"":4211933184,""fd_use"":15}"
1766577717640,"{""agent_version"":""1.0.660.0"",""event_type"":""performance"",""fd_max"":1024,""cold_start"":false,""total_network"":19372,""rx_bytes"":6265,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577716561,""LambdaInsights"":{""ShareTelemetry"":true}},""function_name"":""cr2a-api"",""billed_mb_ms"":30080,""used_memory_max"":147,""threads_max"":14,""agent_memory_avg"":7,""tmp_free"":4195139584,""fd_use"":15,""cpu_system_time"":0,""tmp_max"":4211933184,""tmp_used"":16793600,""memory_utilization"":4,""cpu_total_time"":10,""request_id"":""fec0d982-f040-413a-8563-3660c550f704"",""billed_duration"":10,""agent_memory_max"":7,""total_memory"":3008,""cpu_user_time"":10,""tx_bytes"":13107,""duration"":9}"
1766577718721,"{""cpu_system_time"":0,""used_memory_max"":147,""cpu_total_time"":20,""agent_memory_avg"":7,""total_memory"":3008,""tmp_max"":4211933184,""billed_mb_ms"":33088,""agent_version"":""1.0.660.0"",""billed_duration"":11,""tx_bytes"":6302,""total_network"":12072,""memory_utilization"":4,""fd_max"":1024,""cpu_user_time"":20,""fd_use"":15,""tmp_used"":16793600,""request_id"":""787659af-5608-496f-8c91-99f1b868216b"",""rx_bytes"":5770,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577717640,""LambdaInsights"":{""ShareTelemetry"":true}},""agent_memory_max"":7,""cold_start"":false,""duration"":10,""threads_max"":14,""function_name"":""cr2a-api"",""tmp_free"":4195139584,""event_type"":""performance""}"
1766577719803,"{""memory_utilization"":4,""rx_bytes"":5770,""tmp_max"":4211933184,""duration"":10,""fd_max"":1024,""cpu_total_time"":0,""function_name"":""cr2a-api"",""threads_max"":14,""event_type"":""performance"",""tmp_free"":4195139584,""billed_duration"":11,""cpu_system_time"":0,""used_memory_max"":147,""tmp_used"":16793600,""agent_version"":""1.0.660.0"",""total_memory"":3008,""agent_memory_avg"":7,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577718721,""LambdaInsights"":{""ShareTelemetry"":true}},""total_network"":14100,""request_id"":""0f107726-3758-4809-97a9-90b6e2920c2a"",""tx_bytes"":8330,""fd_use"":15,""billed_mb_ms"":33088,""agent_memory_max"":7,""cpu_user_time"":0,""cold_start"":false}"
1766577720883,"{""cpu_user_time"":10,""tmp_free"":4195139584,""used_memory_max"":147,""billed_duration"":10,""total_network"":10043,""fd_use"":15,""function_name"":""cr2a-api"",""cpu_system_time"":0,""request_id"":""5295df21-16ff-4606-ba5f-7407cdfaa584"",""agent_version"":""1.0.660.0"",""rx_bytes"":5769,""agent_memory_avg"":7,""total_memory"":3008,""memory_utilization"":4,""fd_max"":1024,""duration"":9,""tmp_max"":4211933184,""event_type"":""performance"",""threads_max"":14,""tmp_used"":16793600,""agent_memory_max"":7,""cold_start"":false,""billed_mb_ms"":30080,""cpu_total_time"":10,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577719803,""LambdaInsights"":{""ShareTelemetry"":true}},""tx_bytes"":4274}"
1766577721981,"{""threads_max"":14,""request_id"":""b25f11ce-ea19-4593-a540-26c39239adda"",""function_name"":""cr2a-api"",""used_memory_max"":147,""tmp_used"":16793600,""billed_duration"":12,""agent_memory_max"":7,""total_network"":19238,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577720883,""LambdaInsights"":{""ShareTelemetry"":true}},""cpu_user_time"":20,""tx_bytes"":13038,""duration"":11,""rx_bytes"":6200,""tmp_max"":4211933184,""billed_mb_ms"":36096,""agent_memory_avg"":7,""fd_use"":15,""event_type"":""performance"",""agent_version"":""1.0.660.0"",""memory_utilization"":4,""total_memory"":3008,""cpu_system_time"":0,""fd_max"":1024,""tmp_free"":4195139584,""cpu_total_time"":20,""cold_start"":false}"
1766577723078,"{""tmp_used"":16793600,""request_id"":""707021f4-f7dc-45d1-9326-ed205119d2c8"",""duration"":32,""cpu_user_time"":10,""cpu_total_time"":30,""tx_bytes"":6368,""fd_max"":1024,""cpu_system_time"":20,""tmp_free"":4195139584,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577721981,""LambdaInsights"":{""ShareTelemetry"":true}},""used_memory_max"":147,""threads_max"":14,""cold_start"":false,""agent_memory_avg"":7,""function_name"":""cr2a-api"",""total_memory"":3008,""rx_bytes"":5836,""memory_utilization"":4,""billed_mb_ms"":99264,""total_network"":12204,""agent_memory_max"":7,""tmp_max"":4211933184,""agent_version"":""1.0.660.0"",""fd_use"":15,""event_type"":""performance"",""billed_duration"":33}"
1766577724155,"{""event_type"":""performance"",""agent_memory_max"":7,""total_memory"":3008,""billed_mb_ms"":39104,""tmp_used"":16793600,""cpu_total_time"":0,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577723078,""LambdaInsights"":{""ShareTelemetry"":true}},""rx_bytes"":5770,""tmp_max"":4211933184,""total_network"":12072,""duration"":12,""fd_use"":15,""threads_max"":14,""tmp_free"":4195139584,""agent_version"":""1.0.660.0"",""memory_utilization"":4,""cold_start"":false,""billed_duration"":13,""used_memory_max"":147,""agent_memory_avg"":7,""cpu_user_time"":0,""cpu_system_time"":0,""tx_bytes"":6302,""fd_max"":1024,""request_id"":""7be31e5e-97ea-4b3d-b509-35152b6720db"",""function_name"":""cr2a-api""}"
1766577725236,"{""total_network"":12072,""threads_max"":14,""billed_mb_ms"":33088,""cold_start"":false,""total_memory"":3008,""event_type"":""performance"",""fd_use"":15,""tx_bytes"":6302,""agent_version"":""1.0.660.0"",""agent_memory_avg"":7,""agent_memory_max"":7,""tmp_used"":16793600,""request_id"":""a3eda993-d77d-49a3-a186-9a3e0f50dbc0"",""duration"":10,""cpu_user_time"":10,""cpu_system_time"":0,""billed_duration"":11,""cpu_total_time"":10,""tmp_max"":4211933184,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577724155,""LambdaInsights"":{""ShareTelemetry"":true}},""memory_utilization"":4,""used_memory_max"":147,""rx_bytes"":5770,""function_name"":""cr2a-api"",""fd_max"":1024,""tmp_free"":4195139584}"
1766577726329,"{""function_name"":""cr2a-api"",""event_type"":""performance"",""fd_max"":1024,""agent_memory_max"":7,""agent_version"":""1.0.660.0"",""billed_duration"":12,""threads_max"":13,""tmp_used"":16793600,""duration"":11,""total_network"":19373,""rx_bytes"":6332,""cpu_total_time"":30,""total_memory"":3008,""cpu_user_time"":30,""tx_bytes"":13041,""fd_use"":12,""tmp_free"":4195139584,""billed_mb_ms"":36096,""agent_memory_avg"":7,""request_id"":""da2d5e3f-2b57-42b2-a2f9-251825dfa24b"",""tmp_max"":4211933184,""cold_start"":false,""used_memory_max"":147,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577725236,""LambdaInsights"":{""ShareTelemetry"":true}},""memory_utilization"":4,""cpu_system_time"":0}"
1766577727417,"{""agent_memory_avg"":7,""tmp_used"":16793600,""cold_start"":false,""event_type"":""performance"",""billed_duration"":13,""threads_max"":14,""agent_memory_max"":7,""total_memory"":3008,""rx_bytes"":5770,""cpu_user_time"":10,""request_id"":""d3d3948d-fb8c-47cb-b2a4-0328c454301c"",""total_network"":12138,""function_name"":""cr2a-api"",""memory_utilization"":4,""fd_use"":15,""tmp_free"":4195139584,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577726329,""LambdaInsights"":{""ShareTelemetry"":true}},""tx_bytes"":6368,""cpu_system_time"":10,""agent_version"":""1.0.660.0"",""duration"":12,""billed_mb_ms"":39104,""cpu_total_time"":20,""fd_max"":1024,""used_memory_max"":147,""tmp_max"":4211933184}"
1766577728504,"{""tmp_max"":4211933184,""fd_use"":15,""billed_mb_ms"":42112,""total_memory"":3008,""billed_duration"":14,""cpu_system_time"":0,""agent_memory_avg"":7,""threads_max"":14,""agent_memory_max"":7,""tmp_used"":16793600,""cpu_user_time"":0,""function_name"":""cr2a-api"",""fd_max"":1024,""used_memory_max"":147,""cpu_total_time"":0,""total_network"":14099,""duration"":13,""tx_bytes"":8330,""tmp_free"":4195139584,""request_id"":""c014d8f0-0210-4e9c-ab66-82212689283c"",""agent_version"":""1.0.660.0"",""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577727417,""LambdaInsights"":{""ShareTelemetry"":true}},""rx_bytes"":5769,""cold_start"":false,""event_type"":""performance"",""memory_utilization"":4}"
